instance,family,params,sum_a,sum_a_capped,or_states,exact_ms,exact_size,exact_vmass,playouts,mcgs_ms,mcgs_size,mcgs_vmass,certified
dec-006,dec,d_b=3;m=3;gap=1;k=1;q=1;s=4,6,false,8,0.040,8,2,1024,0.025,8,2,true
dec-006,dec,d_b=3;m=3;gap=1;k=1;q=1;s=4,6,false,8,0.040,8,2,2048,0.025,8,2,true
dec-006,dec,d_b=3;m=3;gap=1;k=1;q=1;s=4,6,false,8,0.040,8,2,4096,0.024,8,2,true
dec-006,dec,d_b=3;m=3;gap=1;k=1;q=1;s=4,6,false,8,0.040,8,2,8192,0.025,8,2,true
dec-006,dec,d_b=3;m=3;gap=1;k=1;q=1;s=4,6,false,8,0.040,8,2,16384,0.025,8,2,true
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,1,0.095,37,28,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,2,0.100,37,28,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,4,0.121,37,28,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,8,0.168,37,28,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,16,0.325,37,28,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,32,0.569,37,28,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,64,1.036,37,28,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,128,1.960,30,10,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,256,3.422,30,10,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,512,5.808,30,10,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,1024,12.807,30,10,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,2048,22.000,30,10,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,4096,43.400,30,10,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,8192,86.852,30,10,false
mixed-002-0,mixed,seed=0xc59afcd9aedf37ac;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,26348,false,5746,0.165,30,10,16384,181.296,30,10,false
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,1,0.013,9,8,false
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,2,0.012,9,8,false
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,4,0.022,8,2,false
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,8,0.035,8,2,false
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,16,0.038,8,2,true
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,32,0.036,8,2,true
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,64,0.035,8,2,true
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,128,0.035,8,2,true
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,256,0.035,8,2,true
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,512,0.035,8,2,true
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,1024,0.034,8,2,true
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,2048,0.034,8,2,true
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,4096,0.034,8,2,true
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,8192,0.034,8,2,true
dec-007,dec,d_b=3;m=3;gap=1;k=2;q=1;s=4,9,false,11,0.037,8,2,16384,0.034,8,2,true
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,1,0.100,30,26,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,2,0.098,30,26,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,4,0.128,30,26,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,8,0.177,30,26,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,16,0.280,30,26,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,32,0.509,30,26,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,64,0.966,30,26,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,128,1.798,23,8,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,256,3.418,23,8,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,512,6.539,23,8,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,1024,13.291,23,8,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,2048,25.723,23,8,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,4096,49.624,23,8,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,8192,95.239,23,8,false
mixed-002-1,mixed,seed=0x9718edbe7b705f9b;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,33372,false,6929,0.163,23,8,16384,196.166,23,8,false
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,1,0.013,9,8,false
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,2,0.016,9,8,false
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,4,0.020,9,8,false
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,8,0.038,8,2,false
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,16,0.063,8,2,true
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,32,0.060,8,2,true
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,64,0.056,8,2,true
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,128,0.056,8,2,true
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,256,0.053,8,2,true
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,512,0.053,8,2,true
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,1024,0.053,8,2,true
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,2048,0.053,8,2,true
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,4096,0.053,8,2,true
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,8192,0.053,8,2,true
dec-008,dec,d_b=3;m=3;gap=1;k=4;q=1;s=4,15,false,17,0.043,8,2,16384,0.053,8,2,true
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,1,0.048,30,24,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,2,0.056,30,24,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,4,0.071,30,24,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,8,0.123,30,24,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,16,0.180,30,24,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,32,0.300,30,24,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,64,0.458,30,24,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,128,0.737,30,24,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,256,1.262,30,24,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,512,2.287,23,6,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,1024,4.372,23,6,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,2048,8.570,23,6,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,4096,17.083,23,6,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,8192,35.153,23,6,false
mixed-002-2,mixed,seed=0x68d20c8c15a34419;cycles=6;planted=1;d_b=12;m=2;gap=6;k=4,41962,false,8424,0.154,23,6,16384,83.852,23,6,false
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,1,0.015,11,10,false
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,2,0.023,8,2,false
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,4,0.024,8,2,false
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,8,0.032,8,2,true
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,16,0.028,8,2,true
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,32,0.027,8,2,true
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,64,0.026,8,2,true
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,128,0.025,8,2,true
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,256,0.025,8,2,true
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,512,0.024,8,2,true
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,1024,0.025,8,2,true
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,2048,0.024,8,2,true
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,4096,0.025,8,2,true
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,8192,0.024,8,2,true
dec-009,dec,d_b=3;m=3;gap=3;k=1;q=1;s=5,6,false,8,0.024,8,2,16384,0.025,8,2,true
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,1,0.070,85,74,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,2,0.077,85,74,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,4,0.086,85,74,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,8,0.113,85,74,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,16,0.170,85,74,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,32,0.259,85,74,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,64,0.432,85,74,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,128,0.704,85,74,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,256,1.272,82,8,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,512,2.182,82,8,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,1024,3.960,82,8,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,2048,7.383,82,8,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,4096,14.651,82,8,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,8192,30.809,82,8,false
mixed-003-0,mixed,seed=0xeda4528973354436;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,26320,false,5711,0.206,82,8,16384,65.618,82,8,false
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,1,0.011,11,10,false
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,2,0.015,11,10,false
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,4,0.026,8,2,false
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,8,0.039,8,2,false
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,16,0.041,8,2,true
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,32,0.040,8,2,true
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,64,0.038,8,2,true
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,128,0.037,8,2,true
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,256,0.037,8,2,true
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,512,0.036,8,2,true
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,1024,0.036,8,2,true
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,2048,0.036,8,2,true
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,4096,0.036,8,2,true
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,8192,0.036,8,2,true
dec-010,dec,d_b=3;m=3;gap=3;k=2;q=1;s=5,9,false,11,0.031,8,2,16384,0.036,8,2,true
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,1,0.037,77,72,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,2,0.039,77,72,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,4,0.053,77,72,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,8,0.071,77,72,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,16,0.141,77,72,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,32,0.257,77,72,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,64,0.510,74,6,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,128,0.792,74,6,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,256,1.195,74,6,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,512,2.039,74,6,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,1024,3.841,74,6,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,2048,7.846,74,6,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,4096,15.752,74,6,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,8192,34.380,74,6,false
mixed-003-1,mixed,seed=0x5719320715bdd32c;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,14009,false,3167,0.172,74,6,16384,65.635,74,6,true
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,1,0.010,11,10,false
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,2,0.015,11,10,false
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,4,0.020,11,10,false
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,8,0.041,8,2,false
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,16,0.067,8,2,true
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,32,0.065,8,2,true
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,64,0.062,8,2,true
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,128,0.061,8,2,true
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,256,0.060,8,2,true
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,512,0.060,8,2,true
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,1024,0.060,8,2,true
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,2048,0.059,8,2,true
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,4096,0.059,8,2,true
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,8192,0.058,8,2,true
dec-011,dec,d_b=3;m=3;gap=3;k=4;q=1;s=5,15,false,17,0.033,8,2,16384,0.059,8,2,true
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,1,0.094,92,76,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,2,0.126,92,76,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,4,0.135,92,76,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,8,0.163,92,76,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,16,0.244,92,76,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,32,0.401,92,76,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,64,0.703,92,76,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,128,1.292,92,76,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,256,2.461,89,10,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,512,4.991,89,10,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,1024,9.570,89,10,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,2048,19.456,89,10,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,4096,39.536,89,10,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,8192,80.627,89,10,false
mixed-003-2,mixed,seed=0xf62f49c1d1777e47;cycles=6;planted=1;d_b=16;m=5;gap=2;k=1,49775,false,9705,0.253,89,10,16384,166.574,89,10,false
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,1,0.013,15,14,false
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,2,0.020,14,2,false
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,4,0.024,14,2,false
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,8,0.033,14,2,true
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,16,0.032,14,2,true
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,32,0.029,14,2,true
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,64,0.029,14,2,true
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,128,0.028,14,2,true
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,256,0.028,14,2,true
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,512,0.028,14,2,true
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,1024,0.028,14,2,true
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,2048,0.028,14,2,true
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,4096,0.028,14,2,true
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,8192,0.027,14,2,true
dec-012,dec,d_b=3;m=5;gap=1;k=1;q=3;s=7,6,false,8,0.029,14,2,16384,0.028,14,2,true
mixed-004-0,mixed,seed=0xadd9160fc3327f78;cycles=6;planted=2;d_b=4;m=2;gap=1;k=2,13,false,14,0.026,7,2,1,0.010,8,6,false
mixed-004-0,mixed,seed=0xadd9160fc3327f78;cycles=6;planted=2;d_b=4;m=2;gap=1;k=2,13,false,14,0.026,7,2,2,0.013,8,6,false
mixed-004-0,mixed,seed=0xadd9160fc3327f78;cycles=6;planted=2;d_b=4;m=2;gap=1;k=2,13,false,14,0.026,7,2,4,0.018,8,6,false
